USER_ID,AGE_GROUP,GENDER,HAS_GENDER_REPORTED,REGION,YEAR_PATH_STARTED,FIRST_YEAR,IS_RETURNING_STUDENT
U4499953843874055419,20-24 ans,F,True,Île-de-France,2024,2024,False
U-4442684449837779868,30-34 ans,F,True,DROM,2024,2024,False
U4272514555442130375,20-24 ans,M,True,Bretagne,2025,2025,False
U714498563845794596,35-39 ans,F,True,Hauts-de-France,2022,2022,False
U430011837533822498,40-44 ans,M,True,Provence-Alpes-Côte d'Azur,2023,2023,False
U-6143927775903182825,35-39 ans,M,True,Bourgogne-Franche-Comté,2023,2023,False
U-532770676519001133,35-39 ans,M,True,Île-de-France,2022,2022,False
U7543780720470269322,40-44 ans,Non renseigné,False,Nouvelle-Aquitaine,2022,2022,False
U3874166647396620249,40-44 ans,M,True,Bretagne,2022,2022,False
U-4540535541034204892,25-29 ans,F,True,Bourgogne-Franche-Comté,2022,2022,False
U-9153412128453275218,35-39 ans,Non renseigné,False,Grand Est,2022,2022,False
U4003728228746420642,45-49 ans,M,True,Nouvelle-Aquitaine,2022,2022,False
U2140608801520166402,45-49 ans,F,True,Bourgogne-Franche-Comté,2025,2025,False
U7342982317150344222,40-44 ans,Non renseigné,False,Occitanie,2022,2022,False
U-3687808963320581957,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U2963603905279292687,25-29 ans,M,True,Île-de-France,2023,2022,True
U-6412423896657388807,30-34 ans,M,True,Île-de-France,2023,2022,True
U6053848213939870505,45-49 ans,Non renseigné,False,Hauts-de-France,2023,2023,False
U1286923720170750434,50-54 ans,M,True,Nouvelle-Aquitaine,2024,2024,False
U-2283830123104814970,30-34 ans,M,True,Hauts-de-France,2022,2022,False
U-4482351175949788720,30-34 ans,F,True,Hauts-de-France,2022,2022,False
U-8758101169447557027,35-39 ans,F,True,Auvergne-Rhône-Alpes,2025,2025,False
U846217588529172532,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-3424129481580150320,50-54 ans,M,True,Provence-Alpes-Côte d'Azur,2024,2024,False
U-7766668027894326645,25-29 ans,Non renseigné,False,Nouvelle-Aquitaine,2022,2022,False
U-455306651076830636,30-34 ans,M,True,Île-de-France,2022,2022,False
U-7430179233342812515,40-44 ans,F,True,Auvergne-Rhône-Alpes,2022,2022,False
U-6937361838402762796,25-29 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2023,2023,False
U-303921732280036589,45-49 ans,Non renseigné,False,Nouvelle-Aquitaine,2023,2022,True
U-4326659550829945159,45-49 ans,M,True,Île-de-France,2022,2022,False
U7451260932317825234,25-29 ans,M,True,Grand Est,2025,2023,True
U-1660530870815153538,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-5598094145501901258,20-24 ans,F,True,Auvergne-Rhône-Alpes,2025,2025,False
U3368182560553243653,30-34 ans,M,True,Occitanie,2025,2025,False
U-2860133524111358217,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-4846338880521973901,40-44 ans,M,True,Grand Est,2025,2025,False
U7170986322918902289,35-39 ans,F,True,Hauts-de-France,2022,2022,False
U4892100953596910473,55-59 ans,M,True,Île-de-France,2022,2022,False
U-8785683429399314502,25-29 ans,F,True,Île-de-France,2023,2022,True
U-4946648575851471509,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-7822137355690971408,50-54 ans,M,True,Centre-Val de Loire,2023,2023,False
U6752170394495329858,25-29 ans,M,True,Occitanie,2025,2024,True
U1686702834706205640,35-39 ans,M,True,Hauts-de-France,2025,2025,False
U8387092067878027806,45-49 ans,F,True,Grand Est,2022,2022,False
U-334522978294787643,20-24 ans,F,True,Île-de-France,2025,2024,True
U1181917675834959571,20-24 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U12063978664402149,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U2498174825456766650,25-29 ans,M,True,Île-de-France,2024,2024,False
U-5506727284893562539,50-54 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-5481079650958180934,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-5539020796047465587,30-34 ans,M,True,Grand Est,2023,2023,False
U6788203937455182075,25-29 ans,M,True,Île-de-France,2024,2024,False
U4115884629954677399,25-29 ans,Non renseigné,False,Île-de-France,2025,2023,True
U-4146579789534920271,20-24 ans,F,True,Île-de-France,2025,2025,False
U400496933680181118,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-6425894070516099334,25-29 ans,M,True,Bourgogne-Franche-Comté,2022,2022,False
U1338041086985204851,55-59 ans,F,True,Nouvelle-Aquitaine,2024,2024,False
U-9095777643172653087,25-29 ans,Non renseigné,False,Île-de-France,2024,2023,True
U-5521031216762010260,45-49 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-8317494110280693370,30-34 ans,Non renseigné,False,Île-de-France,2024,2022,True
U74189397575247197,35-39 ans,M,True,Auvergne-Rhône-Alpes,2024,2023,True
U6775438013979057277,25-29 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2025,2022,True
U4908704144696460559,35-39 ans,Non renseigné,False,Nouvelle-Aquitaine,2022,2022,False
U6615790718562600031,45-49 ans,Non renseigné,False,Grand Est,2022,2022,False
U-898170112394646433,30-34 ans,Non renseigné,False,Hauts-de-France,2025,2025,False
U348124357733014065,45-49 ans,F,True,Île-de-France,2025,2025,False
U-6911758705346327689,45-49 ans,M,True,DROM,2024,2024,False
U-2572217992704115725,45-49 ans,M,True,Occitanie,2022,2022,False
U-7285479302015910883,20-24 ans,M,True,Île-de-France,2025,2025,False
U-6302823979164655337,20-24 ans,M,True,Île-de-France,2025,2025,False
U4522577062490281300,25-29 ans,M,True,Île-de-France,2024,2024,False
U8071098024013545047,25-29 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U7223136857618745884,35-39 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-6138057070631833922,30-34 ans,M,True,Nouvelle-Aquitaine,2023,2023,False
U2041290881763912997,35-39 ans,Non renseigné,False,Occitanie,2022,2022,False
U-1539140774444889777,45-49 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-8543186213659398556,40-44 ans,M,True,Île-de-France,2024,2023,True
U-5996458667948927573,30-34 ans,M,True,Île-de-France,2023,2023,False
U-2885286565964546623,30-34 ans,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U5059535912913032806,55-59 ans,M,True,Occitanie,2022,2022,False
U6591456133027463689,35-39 ans,Non renseigné,False,Hauts-de-France,2024,2024,False
U7727707528451170809,25-29 ans,F,True,Île-de-France,2023,2023,False
U1453761474079285081,30-34 ans,M,True,Normandie,2022,2022,False
U-991417546724856513,25-29 ans,F,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U-903276328501958019,30-34 ans,M,True,Île-de-France,2025,2025,False
U4188602447156540227,35-39 ans,M,True,Île-de-France,2023,2023,False
U6621321649545091968,35-39 ans,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U1011116161508091189,20-24 ans,M,True,Île-de-France,2024,2024,False
U5240317638036209367,25-29 ans,M,True,Bourgogne-Franche-Comté,2024,2022,True
U2545663715325019244,35-39 ans,Non renseigné,False,Grand Est,2022,2022,False
U9137914196492140915,30-34 ans,M,True,Auvergne-Rhône-Alpes,2023,2023,False
U5182831259960838745,30-34 ans,F,True,Île-de-France,2022,2022,False
U6934035394599670657,45-49 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2025,2025,False
U-2444445136478426790,30-34 ans,M,True,Île-de-France,2023,2022,True
U4487272510314637775,35-39 ans,M,True,Île-de-France,2023,2022,True
U-3063729857245111389,30-34 ans,M,True,Île-de-France,2023,2023,False
U-7151779645529605311,60 ans ou plus,Non renseigné,False,Île-de-France,2023,2023,False
U2093536588368793703,25-29 ans,F,True,Auvergne-Rhône-Alpes,2024,2024,False
U-2471553815775664438,25-29 ans,M,True,Occitanie,2024,2022,True
U2446243532304707371,40-44 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2023,2023,False
U-4588665527519154426,45-49 ans,M,True,Île-de-France,2025,2025,False
U-8239283834651490040,30-34 ans,Non renseigné,False,Hauts-de-France,2022,2022,False
U1932234471188255565,35-39 ans,M,True,Normandie,2024,2024,False
U-8943419718384089948,25-29 ans,M,True,Île-de-France,2022,2022,False
U8932477357788777468,30-34 ans,F,True,Île-de-France,2022,2022,False
U90330231872021078,40-44 ans,F,True,Provence-Alpes-Côte d'Azur,2022,2022,False
U1169449500310882163,50-54 ans,M,True,Hauts-de-France,2023,2022,True
U-7324355112923209358,45-49 ans,M,True,Nouvelle-Aquitaine,2025,2022,True
U2163131296241432599,35-39 ans,M,True,Île-de-France,2022,2022,False
U6178825988028358075,25-29 ans,M,True,Île-de-France,2023,2023,False
U-1957827214536382996,25-29 ans,M,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U813478555273869225,30-34 ans,M,True,Nouvelle-Aquitaine,2023,2023,False
U3609496954159372922,35-39 ans,Non renseigné,False,Île-de-France,2023,2022,True
U-6337871710707549649,25-29 ans,M,True,Auvergne-Rhône-Alpes,2024,2023,True
U-2843764352789318975,30-34 ans,M,True,Île-de-France,2024,2024,False
U7189686041694791667,60 ans ou plus,M,True,Île-de-France,2024,2023,True
U-3739699028619551510,55-59 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-7700348094922136857,55-59 ans,F,True,Pays de la Loire,2023,2022,True
U-4160480394449588614,25-29 ans,F,True,Occitanie,2025,2025,False
U5839641908820445787,25-29 ans,F,True,Auvergne-Rhône-Alpes,2024,2024,False
U32230814255514720,30-34 ans,M,True,Île-de-France,2025,2023,True
U7331787764556092995,35-39 ans,M,True,Bretagne,2025,2025,False
U-4062362003978477343,40-44 ans,M,True,Île-de-France,2022,2022,False
U5040903391076366410,25-29 ans,M,True,Bretagne,2025,2025,False
U8603487024075989917,50-54 ans,M,True,Bretagne,2025,2025,False
U7259036437696527157,20-24 ans,M,True,Hauts-de-France,2024,2024,False
U607607402236847110,35-39 ans,M,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U-1840630665122845226,25-29 ans,M,True,Île-de-France,2022,2022,False
U-2146419324675482152,35-39 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2025,2022,True
U7176501654760813331,25-29 ans,Non renseigné,False,Nouvelle-Aquitaine,2023,2022,True
U-7091106720930207305,30-34 ans,M,True,Nouvelle-Aquitaine,2025,2025,False
U-4524533069670472882,40-44 ans,F,True,Île-de-France,2025,2023,True
U-2560990010929420160,45-49 ans,M,True,Île-de-France,2025,2025,False
U-506680390726554013,40-44 ans,M,True,Auvergne-Rhône-Alpes,2024,2024,False
U7580104497032154170,30-34 ans,F,True,Île-de-France,2024,2024,False
U2404360745142597028,30-34 ans,F,True,Île-de-France,2022,2022,False
U-1485935602672411617,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-7446963767487763795,25-29 ans,M,True,Île-de-France,2022,2022,False
U-1429766306805660103,25-29 ans,M,True,Île-de-France,2022,2022,False
U-6402891653536559508,30-34 ans,F,True,Île-de-France,2023,2023,False
U-3513881342104618244,40-44 ans,M,True,Île-de-France,2025,2023,True
U-8824340209105874697,25-29 ans,F,True,Île-de-France,2025,2025,False
U8767432363675693085,35-39 ans,M,True,Île-de-France,2025,2025,False
U-1764953721079262604,40-44 ans,M,True,Provence-Alpes-Côte d'Azur,2022,2022,False
U-7441504019836714900,40-44 ans,M,True,Grand Est,2022,2022,False
U-2542804990531592690,55-59 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2022,2022,False
U-865126821376775334,25-29 ans,M,True,Centre-Val de Loire,2024,2023,True
U-576160020816787954,35-39 ans,F,True,Île-de-France,2025,2025,False
U-9158191428515673192,30-34 ans,F,True,Bretagne,2025,2025,False
U-8455127420208705858,35-39 ans,M,True,Île-de-France,2023,2023,False
U-3902164714106428064,30-34 ans,F,True,Île-de-France,2022,2022,False
U5202765486009418410,45-49 ans,M,True,Pays de la Loire,2025,2025,False
U-5107360182971599568,40-44 ans,F,True,Occitanie,2022,2022,False
U-7991804981648529098,35-39 ans,F,True,Auvergne-Rhône-Alpes,2023,2023,False
U7228144416731571358,45-49 ans,M,True,Île-de-France,2025,2023,True
U6471065384628125437,45-49 ans,Non renseigné,False,Grand Est,2023,2023,False
U-8921326782570491072,30-34 ans,M,True,Île-de-France,2023,2022,True
U-2582546534107073542,35-39 ans,M,True,Grand Est,2025,2025,False
U-9142499226248016222,30-34 ans,Non renseigné,False,Bretagne,2022,2022,False
U5124802771326416079,25-29 ans,F,True,Île-de-France,2022,2022,False
U6991269705667848014,25-29 ans,M,True,Île-de-France,2023,2023,False
U7508051979599467107,30-34 ans,F,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U-7686060975474153111,25-29 ans,F,True,Île-de-France,2024,2024,False
U-4270239725861322984,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-1567502966008378605,40-44 ans,M,True,Nouvelle-Aquitaine,2022,2022,False
U9117753811421575684,45-49 ans,F,True,DROM,2025,2023,True
U1348103507035942034,35-39 ans,M,True,Île-de-France,2022,2022,False
U-6609604264480051826,30-34 ans,F,True,Île-de-France,2022,2022,False
U-7141527334853741716,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2022,2022,False
U-9031557542815540418,40-44 ans,Non renseigné,False,Occitanie,2023,2022,True
U3139545146666396723,25-29 ans,Non renseigné,False,Nouvelle-Aquitaine,2022,2022,False
U-5810456711598673757,50-54 ans,M,True,Hauts-de-France,2022,2022,False
U-2227482795136931554,30-34 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U-2071543161520826862,55-59 ans,F,True,Grand Est,2022,2022,False
U6218181049156520266,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2022,2022,False
U-9172753344279770152,40-44 ans,Non renseigné,False,Île-de-France,2023,2023,False
U242055704793766334,25-29 ans,M,True,Île-de-France,2022,2022,False
U9124031171597834649,20-24 ans,F,True,Auvergne-Rhône-Alpes,2025,2025,False
U7361114697901680316,45-49 ans,F,True,Auvergne-Rhône-Alpes,2025,2025,False
U-9223346623322547183,35-39 ans,Non renseigné,False,Pays de la Loire,2023,2023,False
U2093331288087417241,40-44 ans,M,True,Île-de-France,2023,2022,True
U172855521812227536,35-39 ans,Non renseigné,False,Nouvelle-Aquitaine,2024,2023,True
U4726335651900266664,25-29 ans,F,True,Occitanie,2025,2025,False
U7374524130216975339,35-39 ans,M,True,Île-de-France,2024,2024,False
U956043934911994945,45-49 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-3956306123055760376,35-39 ans,Non renseigné,False,Grand Est,2024,2022,True
U-441315571804465205,30-34 ans,F,True,Île-de-France,2022,2022,False
U1808879768690679093,55-59 ans,M,True,Île-de-France,2023,2023,False
U-639474717144391329,50-54 ans,Non renseigné,False,Île-de-France,2023,2023,False
U5716862933131579788,30-34 ans,M,True,Hauts-de-France,2022,2022,False
U8160449830674886831,20-24 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2025,2024,True
U-101326351958819258,40-44 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-7569519824405019890,30-34 ans,M,True,DROM,2022,2022,False
U3161008297627047771,45-49 ans,M,True,Grand Est,2024,2024,False
U-5326852029351617759,30-34 ans,M,True,Normandie,2023,2023,False
U-2273795264901058416,45-49 ans,M,True,Nouvelle-Aquitaine,2025,2025,False
U4896689467329720242,25-29 ans,M,True,Île-de-France,2024,2024,False
U-5549091118401071078,35-39 ans,Non renseigné,False,DROM,2025,2023,True
U109480680049345451,20-24 ans,F,True,Île-de-France,2022,2022,False
U-917425933991580600,40-44 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U-9122715023028738105,30-34 ans,M,True,Provence-Alpes-Côte d'Azur,2023,2022,True
U8034860099860831402,40-44 ans,M,True,Occitanie,2022,2022,False
U-7756849768486125962,35-39 ans,Non renseigné,False,Pays de la Loire,2022,2022,False
U1873060736678032075,25-29 ans,M,True,Île-de-France,2023,2023,False
U-1432631472916831112,20-24 ans,M,True,Occitanie,2024,2024,False
U-8377769269407154130,40-44 ans,Non renseigné,False,Île-de-France,2024,2023,True
U275079163309289312,20-24 ans,M,True,Île-de-France,2025,2025,False
U-1157942681491095056,30-34 ans,M,True,Occitanie,2022,2022,False
U587293385098341623,30-34 ans,M,True,Grand Est,2022,2022,False
U4234459057082094358,25-29 ans,M,True,Auvergne-Rhône-Alpes,2024,2024,False
U2874023095755862976,25-29 ans,F,True,Occitanie,2024,2024,False
U2463348332381333734,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U991580038991759376,30-34 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U4692768505188924075,45-49 ans,F,True,Bretagne,2024,2024,False
U6137942624617090932,40-44 ans,F,True,Occitanie,2025,2025,False
U2347435726142980259,25-29 ans,M,True,Île-de-France,2024,2024,False
U-842210030176508627,55-59 ans,Non renseigné,False,Île-de-France,2023,2023,False
U582684073098352797,40-44 ans,M,True,Île-de-France,2024,2024,False
U-518911964002780186,50-54 ans,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U-1606688026714751185,60 ans ou plus,Non renseigné,False,Île-de-France,2022,2022,False
U-4003351591094354875,25-29 ans,M,True,Auvergne-Rhône-Alpes,2024,2024,False
U-969550685666807210,35-39 ans,F,True,Nouvelle-Aquitaine,2024,2024,False
U-2916914181439109045,25-29 ans,Non renseigné,False,Pays de la Loire,2023,2023,False
U2416347197106387727,60 ans ou plus,Non renseigné,False,Île-de-France,2022,2022,False
U-1111177717237079974,60 ans ou plus,M,True,Île-de-France,2023,2023,False
U-1533216575567133881,25-29 ans,M,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U-635265931127066930,35-39 ans,M,True,Pays de la Loire,2022,2022,False
U-2948260238940945013,30-34 ans,F,True,Île-de-France,2025,2025,False
U-1516108165500975963,35-39 ans,Non renseigné,False,Pays de la Loire,2023,2023,False
U-6778945714732638429,35-39 ans,M,True,Île-de-France,2025,2025,False
U8643476495499489826,35-39 ans,F,True,Nouvelle-Aquitaine,2024,2024,False
U-364320164457956076,40-44 ans,F,True,Grand Est,2025,2025,False
U6409395407151835600,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U5233453967956038582,30-34 ans,F,True,Île-de-France,2024,2024,False
U-3773145591957599276,60 ans ou plus,Non renseigné,False,Île-de-France,2022,2022,False
U-6751456617748513131,30-34 ans,M,True,Bretagne,2023,2023,False
U4675228002770256670,25-29 ans,M,True,Auvergne-Rhône-Alpes,2023,2023,False
U2870773968902908173,50-54 ans,M,True,Hauts-de-France,2022,2022,False
U-2598263288356386305,30-34 ans,M,True,Hauts-de-France,2023,2023,False
U4078479183922975213,40-44 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2022,2022,False
U-6800937033019393342,35-39 ans,F,True,Hauts-de-France,2022,2022,False
U-1506166317875714402,35-39 ans,M,True,Grand Est,2023,2023,False
U-6569743066634290156,30-34 ans,M,True,Île-de-France,2023,2022,True
U3293285881868724931,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-385398643064536340,35-39 ans,M,True,Nouvelle-Aquitaine,2022,2022,False
U5279220699752913772,25-29 ans,M,True,Provence-Alpes-Côte d'Azur,2023,2023,False
U4527221824109758537,40-44 ans,M,True,Hauts-de-France,2023,2022,True
U-5014572279336330238,35-39 ans,F,True,Auvergne-Rhône-Alpes,2025,2025,False
U1666166769267559444,50-54 ans,F,True,Nouvelle-Aquitaine,2025,2025,False
U2779650609019189301,35-39 ans,Non renseigné,False,Île-de-France,2023,2022,True
U-976909668058579038,40-44 ans,M,True,Occitanie,2022,2022,False
U1286536679178535250,50-54 ans,F,True,Île-de-France,2023,2023,False
U425868562892843570,30-34 ans,F,True,Île-de-France,2022,2022,False
U6375145068559179049,25-29 ans,F,True,Île-de-France,2025,2025,False
U-7697045370671874643,55-59 ans,M,True,Île-de-France,2023,2023,False
U908500943863443518,25-29 ans,F,True,Île-de-France,2023,2023,False
U1997377652823730614,40-44 ans,Non renseigné,False,Grand Est,2022,2022,False
U-1495669520284257614,25-29 ans,F,True,Grand Est,2024,2024,False
U1726476781297148791,50-54 ans,M,True,Île-de-France,2023,2023,False
U-529157644196720852,35-39 ans,M,True,Île-de-France,2023,2023,False
U9127714062350513167,25-29 ans,M,True,Île-de-France,2024,2024,False
U3974249369212660016,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U8042727351268828575,30-34 ans,F,True,Île-de-France,2022,2022,False
U-8357384496996281288,40-44 ans,Non renseigné,False,Occitanie,2022,2022,False
U-7816032447177216803,35-39 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-1157219349155015415,40-44 ans,M,True,Centre-Val de Loire,2022,2022,False
U4713237188285827998,35-39 ans,M,True,Provence-Alpes-Côte d'Azur,2023,2023,False
U1826087383407500118,35-39 ans,F,True,Île-de-France,2023,2023,False
U-2388055103031453894,35-39 ans,Non renseigné,False,Auvergne-Rhône-Alpes,2022,2022,False
U1589396258806117299,40-44 ans,F,True,Île-de-France,2022,2022,False
U-1436854936313519310,45-49 ans,M,True,Île-de-France,2025,2025,False
U-3862303394335130990,35-39 ans,M,True,Provence-Alpes-Côte d'Azur,2024,2024,False
U3721225973753923204,25-29 ans,M,True,Île-de-France,2024,2024,False
U6087071392177059211,35-39 ans,F,True,Normandie,2023,2023,False
U2220117345461006591,50-54 ans,M,True,Île-de-France,2022,2022,False
U-4510146189133097827,30-34 ans,F,True,Île-de-France,2025,2025,False
U-8644537306456189207,30-34 ans,F,True,Île-de-France,2024,2024,False
U342945458638775582,20-24 ans,M,True,Grand Est,2023,2023,False
U7996477702381232192,35-39 ans,M,True,Île-de-France,2024,2024,False
U-2116496437753321760,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-8281318204417313042,25-29 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U2256247477247302158,35-39 ans,F,True,Hauts-de-France,2022,2022,False
U5628194237170439340,25-29 ans,M,True,Île-de-France,2024,2024,False
U-8362692096387949051,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U4020195536494737775,30-34 ans,F,True,Nouvelle-Aquitaine,2024,2024,False
U7489625834531916698,55-59 ans,M,True,Occitanie,2024,2024,False
U3802561975953400241,35-39 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U-997860332905459180,35-39 ans,F,True,Île-de-France,2023,2023,False
U6118413248002601093,50-54 ans,M,True,Île-de-France,2022,2022,False
U-3513881342104618244,40-44 ans,M,True,Île-de-France,2023,2023,False
U-3810884977610750534,50-54 ans,M,True,Île-de-France,2025,2025,False
U-1561895769958426821,20-24 ans,M,True,Auvergne-Rhône-Alpes,2023,2023,False
U1074610401691979297,35-39 ans,M,True,Île-de-France,2025,2024,True
U8268344202307143074,20-24 ans,Non renseigné,False,Île-de-France,2022,2022,False
U2092718214693143530,60 ans ou plus,F,True,Auvergne-Rhône-Alpes,2022,2022,False
U-8007518178161584553,25-29 ans,M,True,Occitanie,2025,2025,False
U2853725251564952234,45-49 ans,M,True,Hauts-de-France,2025,2024,True
U437371802377612633,40-44 ans,M,True,Occitanie,2025,2025,False
U7821883350071902935,35-39 ans,F,True,Île-de-France,2025,2025,False
U-4518649352537012886,35-39 ans,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U3252817878863008349,30-34 ans,M,True,Île-de-France,2023,2023,False
U-8611471374737818959,30-34 ans,M,True,Île-de-France,2022,2022,False
U483590888444049859,30-34 ans,M,True,Île-de-France,2023,2023,False
U-8493394780057559567,55-59 ans,Non renseigné,False,Île-de-France,2022,2022,False
U8978174959371292671,35-39 ans,M,True,Île-de-France,2024,2024,False
U8243286054260442121,35-39 ans,M,True,Auvergne-Rhône-Alpes,2022,2022,False
U-8455359759344950011,25-29 ans,F,True,Île-de-France,2025,2025,False
U9100090837035670460,20-24 ans,M,True,Provence-Alpes-Côte d'Azur,2025,2025,False
U-879932754360454207,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-1563128513863739768,35-39 ans,F,True,Île-de-France,2022,2022,False
U5165772021125441591,25-29 ans,F,True,Île-de-France,2025,2025,False
U6164498630732072916,25-29 ans,F,True,Île-de-France,2023,2023,False
U6619340634242399197,30-34 ans,M,True,Île-de-France,2024,2024,False
U-2003708016549546938,25-29 ans,F,True,Île-de-France,2023,2023,False
U1268025043921651135,35-39 ans,F,True,Grand Est,2024,2023,True
U3707089573038021540,20-24 ans,M,True,Grand Est,2025,2025,False
U-1974648284805525085,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-7741357904441489629,35-39 ans,F,True,Île-de-France,2023,2023,False
U7807061371950838203,35-39 ans,Non renseigné,False,Centre-Val de Loire,2022,2022,False
U2601245724665201577,60 ans ou plus,Non renseigné,False,Bretagne,2025,2022,True
U6249538099141716489,45-49 ans,M,True,Pays de la Loire,2022,2022,False
U8084930804783657063,50-54 ans,F,True,Nouvelle-Aquitaine,2023,2023,False
U1149234085756140566,20-24 ans,F,True,Occitanie,2025,2025,False
U7359742212314889678,35-39 ans,M,True,Île-de-France,2022,2022,False
U-5046322753415760816,30-34 ans,F,True,Hauts-de-France,2023,2023,False
U-4829631980396591202,30-34 ans,Non renseigné,False,Hauts-de-France,2022,2022,False
U5363028299603614907,25-29 ans,M,True,Centre-Val de Loire,2023,2023,False
U357666962551811230,30-34 ans,Non renseigné,False,Île-de-France,2022,2022,False
U2115731868600395252,30-34 ans,M,True,Bourgogne-Franche-Comté,2022,2022,False
U-8014525377216387034,35-39 ans,M,True,Pays de la Loire,2025,2025,False
U1548632561018882321,30-34 ans,M,True,Île-de-France,2025,2025,False
U-3523981388172716996,60 ans ou plus,M,True,Île-de-France,2023,2022,True
U-5069972082572017750,35-39 ans,M,True,Centre-Val de Loire,2025,2025,False
U7376297084048769099,45-49 ans,F,True,Île-de-France,2023,2023,False
U-8446898164016289355,50-54 ans,M,True,Auvergne-Rhône-Alpes,2024,2024,False
U2425811475083725029,30-34 ans,F,True,Île-de-France,2025,2025,False
U4333762656531553529,25-29 ans,M,True,Île-de-France,2024,2024,False
U1526415836257789227,30-34 ans,M,True,Grand Est,2022,2022,False
U2850926798161769620,30-34 ans,M,True,Île-de-France,2023,2023,False
U-6585215658842615601,45-49 ans,M,True,DROM,2024,2024,False
U2145264000869963260,45-49 ans,F,True,Bretagne,2025,2025,False
U-8346911181352446928,55-59 ans,F,True,Île-de-France,2022,2022,False
U-4454285874253371567,60 ans ou plus,M,True,Provence-Alpes-Côte d'Azur,2023,2022,True
U7797710761545142956,25-29 ans,F,True,Île-de-France,2023,2023,False
U3792670283386165528,50-54 ans,M,True,Normandie,2023,2023,False
U-2669260413925230258,20-24 ans,M,True,Auvergne-Rhône-Alpes,2025,2025,False
U7584099424482268049,35-39 ans,Non renseigné,False,Provence-Alpes-Côte d'Azur,2022,2022,False
U7333026495563049637,40-44 ans,F,True,DROM,2023,2022,True
U-9211769151780353304,55-59 ans,M,True,Pays de la Loire,2024,2024,False
U5015847726408195445,30-34 ans,Non renseigné,False,Île-de-France,2023,2023,False
U-7054482731816175036,40-44 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-2057129777115252477,45-49 ans,M,True,Provence-Alpes-Côte d'Azur,2024,2024,False
U-4980590188570764489,30-34 ans,M,True,Bourgogne-Franche-Comté,2024,2024,False
U2644087310445692258,35-39 ans,Non renseigné,False,Normandie,2025,2024,True
U4594844724625530388,35-39 ans,M,True,Île-de-France,2023,2023,False
U-4844218552139680094,25-29 ans,M,True,Île-de-France,2023,2023,False
U945892995648028490,25-29 ans,Non renseigné,False,Île-de-France,2022,2022,False
U-7931405762735950841,35-39 ans,F,True,Île-de-France,2023,2023,False
